*GLOBAL*,Conventions,"COARDS, CF-1.6, ACDD-1.3, NCCSV-1.0"
salinity,instrument,"Ship Thermosalinograph"
salinity,source,"surface ocean observation"
salinity,valid_min,0.0
salinity,valid_max,45.0
salinity,uncertainty,""
salinity,standard_name,"sea_water_practical_salinity"
salinity,history,""
salinity,comment,""
salinity,description,""
chlorophyll,*DATA_TYPE*,double
chlorophyll,long_name,"Sea Surface Chlorophyll"
chlorophyll,units,"mg m-3"
chlorophyll,instrument,"PMEL Turner fluorometer and Ship fluorometer"
chlorophyll,source,"surface ocean observation"
chlorophyll,valid_min,0.0
chlorophyll,valid_max,10.0
chlorophyll,uncertainty,""
chlorophyll,standard_name,"mass_concentration_of_chlorophyll_in_sea_water"
chlorophyll,history,""
chlorophyll,comment,""
chlorophyll,description,""
*END_METADATA*
time,trajectory_id,duration,latitude,longitude,altitude,sea_surface_temperature,salinity,chlorophyll
2010-05-14T12:00:00Z,CalNex_Atlantis,60.0,32.690953,-117.14436,18.0,nan,nan,nan
2010-05-14T12:01:00Z,CalNex_Atlantis,60.0,32.690838,-117.144245,18.0,nan,nan,nan
2010-05-14T12:02:00Z,CalNex_Atlantis,60.0,32.690742,-117.144125,18.0,nan,nan,nan
2010-05-14T12:03:00Z,CalNex_Atlantis,60.0,32.690773,-117.14413,18.0,nan,nan,nan
2010-05-14T12:04:00Z,CalNex_Atlantis,60.0,32.690883,-117.144312,18.0,nan,nan,nan
2010-05-14T12:05:00Z,CalNex_Atlantis,60.0,32.690898,-117.144223,18.0,nan,nan,nan
2010-05-14T12:06:00Z,CalNex_Atlantis,60.0,32.690922,-117.14429,18.0,nan,nan,nan
2010-05-14T12:07:00Z,CalNex_Atlantis,60.0,32.690878,-117.144303,18.0,nan,nan,nan
2010-05-14T12:08:00Z,CalNex_Atlantis,60.0,32.691235,-117.144215,18.0,nan,nan,nan
2010-05-14T12:09:00Z,CalNex_Atlantis,60.0,32.691063,-117.143993,18.0,nan,nan,nan
2010-05-14T12:10:00Z,CalNex_Atlantis,60.0,32.691103,-117.144032,18.0,nan,nan,nan
2010-05-14T12:11:00Z,CalNex_Atlantis,60.0,32.690897,-117.144272,18.0,nan,nan,nan
2010-05-14T12:12:00Z,CalNex_Atlantis,60.0,32.690913,-117.144133,18.0,nan,nan,nan
2010-05-14T12:13:00Z,CalNex_Atlantis,60.0,32.6909,-117.14402,18.0,nan,nan,nan
2010-05-14T12:14:00Z,CalNex_Atlantis,60.0,32.690767,-117.144195,18.0,nan,nan,nan
2010-05-14T12:15:00Z,CalNex_Atlantis,60.0,32.690665,-117.144233,18.0,nan,nan,nan
2010-05-14T12:16:00Z,CalNex_Atlantis,60.0,32.690762,-117.14409,18.0,nan,nan,nan
2010-05-14T12:17:00Z,CalNex_Atlantis,60.0,32.690788,-117.144248,18.0,nan,nan,nan
2010-05-14T12:18:00Z,CalNex_Atlantis,60.0,32.690755,-117.144253,18.0,nan,nan,nan
2010-05-14T12:19:00Z,CalNex_Atlantis,60.0,32.690695,-117.144315,18.0,nan,nan,nan
2010-05-14T12:20:00Z,CalNex_Atlantis,60.0,32.690737,-117.14414,18.0,nan,nan,nan
2010-05-14T12:21:00Z,CalNex_Atlantis,60.0,32.691252,-117.144155,18.0,nan,nan,nan
2010-05-14T12:22:00Z,CalNex_Atlantis,60.0,32.691107,-117.144142,18.0,nan,nan,nan
2010-05-14T12:23:00Z,CalNex_Atlantis,60.0,32.691022,-117.144025,18.0,nan,nan,nan
2010-05-14T12:24:00Z,CalNex_Atlantis,60.0,32.6909,-117.144002,18.0,nan,nan,nan
2010-05-14T12:25:00Z,CalNex_Atlantis,60.0,32.690808,-117.144062,18.0,nan,nan,nan
2010-05-14T12:26:00Z,CalNex_Atlantis,60.0,32.690833,-117.144118,18.0,nan,nan,nan
2010-05-14T12:27:00Z,CalNex_Atlantis,60.0,32.690688,-117.144532,18.0,nan,nan,nan
2010-05-14T12:28:00Z,CalNex_Atlantis,60.0,32.690633,-117.144403,18.0,nan,nan,nan
2010-05-14T12:29:00Z,CalNex_Atlantis,60.0,32.690668,-117.14424,18.0,nan,nan,nan
2010-05-14T12:30:00Z,CalNex_Atlantis,60.0,32.690677,-117.144247,18.0,nan,nan,nan
2010-05-14T12:31:00Z,CalNex_Atlantis,60.0,32.690805,-117.144152,18.0,nan,nan,nan
2010-05-14T12:32:00Z,CalNex_Atlantis,60.0,32.69073,-117.144183,18.0,nan,nan,nan
2010-05-14T12:33:00Z,CalNex_Atlantis,60.0,32.69062,-117.144277,18.0,nan,nan,nan
2010-05-14T12:34:00Z,CalNex_Atlantis,60.0,32.690705,-117.144307,18.0,nan,nan,nan
2010-05-14T12:35:00Z,CalNex_Atlantis,60.0,32.690675,-117.144557,18.0,nan,nan,nan
2010-05-14T12:36:00Z,CalNex_Atlantis,60.0,32.690702,-117.144407,18.0,nan,nan,nan
2010-05-14T12:37:00Z,CalNex_Atlantis,60.0,32.690818,-117.144378,18.0,nan,nan,nan
2010-05-14T12:38:00Z,CalNex_Atlantis,60.0,32.690763,-117.144183,18.0,nan,nan,nan
2010-05-14T12:39:00Z,CalNex_Atlantis,60.0,32.69071,-117.144153,18.0,nan,nan,nan
2010-05-14T12:40:00Z,CalNex_Atlantis,60.0,32.690663,-117.144117,18.0,nan,nan,nan
2010-05-14T12:41:00Z,CalNex_Atlantis,60.0,32.69076,-117.144182,18.0,nan,nan,nan
2010-05-14T12:42:00Z,CalNex_Atlantis,60.0,32.690845,-117.144248,18.0,nan,nan,nan
2010-05-14T12:43:00Z,CalNex_Atlantis,60.0,32.69075,-117.144158,18.0,nan,nan,nan
2010-05-14T12:44:00Z,CalNex_Atlantis,60.0,32.690743,-117.144115,18.0,nan,nan,nan
2010-05-14T12:45:00Z,CalNex_Atlantis,60.0,32.690765,-117.144102,18.0,nan,nan,nan
2010-05-14T12:46:00Z,CalNex_Atlantis,60.0,32.69072,-117.14412,18.0,nan,nan,nan
2010-05-14T12:47:00Z,CalNex_Atlantis,60.0,32.690692,-117.144185,18.0,nan,nan,nan
2010-05-14T12:48:00Z,CalNex_Atlantis,60.0,32.690752,-117.144112,18.0,nan,nan,nan
2010-05-14T12:49:00Z,CalNex_Atlantis,60.0,32.690748,-117.144072,18.0,nan,nan,nan
2010-05-14T12:50:00Z,CalNex_Atlantis,60.0,32.69082,-117.144038,18.0,nan,nan,nan
2010-05-14T12:51:00Z,CalNex_Atlantis,60.0,32.690742,-117.144095,18.0,nan,nan,nan
2010-05-14T12:52:00Z,CalNex_Atlantis,60.0,32.690815,-117.144052,18.0,nan,nan,nan
2010-05-14T12:53:00Z,CalNex_Atlantis,60.0,32.691262,-117.144128,18.0,nan,nan,nan
2010-05-14T12:54:00Z,CalNex_Atlantis,60.0,32.690945,-117.144033,18.0,nan,nan,nan
2010-05-14T12:55:00Z,CalNex_Atlantis,60.0,32.690822,-117.144033,18.0,nan,nan,nan
2010-05-14T12:56:00Z,CalNex_Atlantis,60.0,32.690792,-117.144028,18.0,nan,nan,nan
2010-05-14T12:57:00Z,CalNex_Atlantis,60.0,32.690808,-117.144022,18.0,nan,nan,nan
2010-05-14T12:58:00Z,CalNex_Atlantis,60.0,32.690812,-117.144027,18.0,nan,nan,nan
2010-05-14T12:59:00Z,CalNex_Atlantis,60.0,32.690807,-117.144013,18.0,nan,nan,nan
2010-05-14T13:00:00Z,CalNex_Atlantis,60.0,32.690827,-117.144032,18.0,nan,nan,nan
2010-05-14T13:01:00Z,CalNex_Atlantis,60.0,32.690833,-117.144033,18.0,nan,nan,nan
2010-05-14T13:02:00Z,CalNex_Atlantis,60.0,32.69076,-117.144078,18.0,nan,nan,nan
2010-05-14T13:03:00Z,CalNex_Atlantis,60.0,32.690712,-117.14416,18.0,nan,nan,nan
2010-05-14T13:04:00Z,CalNex_Atlantis,60.0,32.690707,-117.144177,18.0,nan,nan,nan
2010-05-14T13:05:00Z,CalNex_Atlantis,60.0,32.69073,-117.144083,18.0,nan,nan,nan
2010-05-14T13:06:00Z,CalNex_Atlantis,60.0,32.690678,-117.144135,18.0,nan,nan,nan
2010-05-14T13:07:00Z,CalNex_Atlantis,60.0,32.690705,-117.144117,18.0,nan,nan,nan
2010-05-14T13:08:00Z,CalNex_Atlantis,60.0,32.690767,-117.144037,18.0,nan,nan,nan
2010-05-14T13:09:00Z,CalNex_Atlantis,60.0,32.69078,-117.144012,18.0,nan,nan,nan
2010-05-14T13:10:00Z,CalNex_Atlantis,60.0,32.690802,-117.144065,18.0,nan,nan,nan
2010-05-14T13:11:00Z,CalNex_Atlantis,60.0,32.690802,-117.144072,18.0,nan,nan,nan
2010-05-14T13:12:00Z,CalNex_Atlantis,60.0,32.690855,-117.144037,18.0,nan,nan,nan
2010-05-14T13:13:00Z,CalNex_Atlantis,60.0,32.690857,-117.144067,18.0,nan,nan,nan
2010-05-14T13:14:00Z,CalNex_Atlantis,60.0,32.690812,-117.144102,18.0,nan,nan,nan
2010-05-14T13:15:00Z,CalNex_Atlantis,60.0,32.690738,-117.144197,18.0,nan,nan,nan
2010-05-14T13:16:00Z,CalNex_Atlantis,60.0,32.690787,-117.144112,18.0,nan,nan,nan
2010-05-14T13:17:00Z,CalNex_Atlantis,60.0,32.690762,-117.14415,18.0,nan,nan,nan
2010-05-14T13:18:00Z,CalNex_Atlantis,60.0,32.69084,-117.144107,18.0,nan,nan,nan
2010-05-14T13:19:00Z,CalNex_Atlantis,60.0,32.690902,-117.144095,18.0,nan,nan,nan
2010-05-14T13:20:00Z,CalNex_Atlantis,60.0,32.69083,-117.144265,18.0,nan,nan,nan
2010-05-14T13:21:00Z,CalNex_Atlantis,60.0,32.690748,-117.144123,18.0,nan,nan,nan
2010-05-14T13:22:00Z,CalNex_Atlantis,60.0,32.690732,-117.144177,18.0,nan,nan,nan
2010-05-14T13:23:00Z,CalNex_Atlantis,60.0,32.690825,-117.14417,18.0,nan,nan,nan
2010-05-14T13:24:00Z,CalNex_Atlantis,60.0,32.690913,-117.14406,18.0,nan,nan,nan
2010-05-14T13:25:00Z,CalNex_Atlantis,60.0,32.691108,-117.144242,18.0,nan,nan,nan
2010-05-14T13:26:00Z,CalNex_Atlantis,60.0,32.691137,-117.144098,18.0,nan,nan,nan
2010-05-14T13:27:00Z,CalNex_Atlantis,60.0,32.691217,-117.144125,18.0,nan,nan,nan
2010-05-14T13:28:00Z,CalNex_Atlantis,60.0,32.691108,-117.144057,18.0,nan,nan,nan
2010-05-14T13:29:00Z,CalNex_Atlantis,60.0,32.691193,-117.144142,18.0,nan,nan,nan
2010-05-14T13:30:00Z,CalNex_Atlantis,60.0,32.691245,-117.144208,18.0,nan,nan,nan
2010-05-14T13:31:00Z,CalNex_Atlantis,60.0,32.691065,-117.144337,18.0,nan,nan,nan
2010-05-14T13:32:00Z,CalNex_Atlantis,60.0,32.690867,-117.14453,18.0,nan,nan,nan
2010-05-14T13:33:00Z,CalNex_Atlantis,60.0,32.690657,-117.144702,18.0,nan,nan,nan
2010-05-14T13:34:00Z,CalNex_Atlantis,60.0,32.69075,-117.144453,18.0,nan,nan,nan
2010-05-14T13:35:00Z,CalNex_Atlantis,60.0,32.690743,-117.14448,18.0,nan,nan,nan
2010-05-14T13:36:00Z,CalNex_Atlantis,60.0,32.69091,-117.144265,18.0,nan,nan,nan
2010-05-14T13:37:00Z,CalNex_Atlantis,60.0,32.690927,-117.144233,18.0,nan,nan,nan
2010-05-14T13:38:00Z,CalNex_Atlantis,60.0,32.690892,-117.144362,18.0,nan,nan,nan
2010-05-14T13:39:00Z,CalNex_Atlantis,60.0,32.690923,-117.144415,18.0,nan,nan,nan
2010-05-14T13:40:00Z,CalNex_Atlantis,60.0,32.691013,-117.144355,18.0,nan,nan,nan
2010-05-14T13:41:00Z,CalNex_Atlantis,60.0,32.690937,-117.144273,18.0,nan,nan,nan
2010-05-14T13:42:00Z,CalNex_Atlantis,60.0,32.690838,-117.144312,18.0,nan,nan,nan
2010-05-14T13:43:00Z,CalNex_Atlantis,60.0,32.690783,-117.144333,18.0,nan,nan,nan
2010-05-14T13:44:00Z,CalNex_Atlantis,60.0,32.690722,-117.144223,18.0,nan,nan,nan
2010-05-14T13:45:00Z,CalNex_Atlantis,60.0,32.690698,-117.144123,18.0,nan,nan,nan
2010-05-14T13:46:00Z,CalNex_Atlantis,60.0,32.690778,-117.1441,18.0,nan,nan,nan
2010-05-14T13:47:00Z,CalNex_Atlantis,60.0,32.690748,-117.144053,18.0,nan,nan,nan
2010-05-14T13:48:00Z,CalNex_Atlantis,60.0,32.690673,-117.144215,18.0,nan,nan,nan
2010-05-14T13:49:00Z,CalNex_Atlantis,60.0,32.690743,-117.144155,18.0,nan,nan,nan
2010-05-14T13:50:00Z,CalNex_Atlantis,60.0,32.690783,-117.144083,18.0,nan,nan,nan
2010-05-14T13:51:00Z,CalNex_Atlantis,60.0,32.690748,-117.144293,18.0,nan,nan,nan
2010-05-14T13:52:00Z,CalNex_Atlantis,60.0,32.690773,-117.144278,18.0,nan,nan,nan
2010-05-14T13:53:00Z,CalNex_Atlantis,60.0,32.690842,-117.144088,18.0,nan,nan,nan
2010-05-14T13:54:00Z,CalNex_Atlantis,60.0,32.69081,-117.144095,18.0,nan,nan,nan
2010-05-14T13:55:00Z,CalNex_Atlantis,60.0,32.690787,-117.144123,18.0,nan,nan,nan
2010-05-14T13:56:00Z,CalNex_Atlantis,60.0,32.690873,-117.144027,18.0,nan,nan,nan
2010-05-14T13:57:00Z,CalNex_Atlantis,60.0,32.690922,-117.144128,18.0,nan,nan,nan
2010-05-14T13:58:00Z,CalNex_Atlantis,60.0,32.690748,-117.144173,18.0,nan,nan,nan
2010-05-14T13:59:00Z,CalNex_Atlantis,60.0,32.690757,-117.144187,18.0,nan,nan,nan
2010-05-14T14:00:00Z,CalNex_Atlantis,60.0,32.690617,-117.144133,18.0,nan,nan,nan
2010-05-14T14:01:00Z,CalNex_Atlantis,60.0,32.690678,-117.14426,18.0,nan,nan,nan
2010-05-14T14:02:00Z,CalNex_Atlantis,60.0,32.690665,-117.144148,18.0,nan,nan,nan
2010-05-14T14:03:00Z,CalNex_Atlantis,60.0,32.690673,-117.144065,18.0,nan,nan,nan
2010-05-14T14:04:00Z,CalNex_Atlantis,60.0,32.690647,-117.143952,18.0,nan,nan,nan
2010-05-14T14:05:00Z,CalNex_Atlantis,60.0,32.690698,-117.143942,18.0,nan,nan,nan
2010-05-14T14:06:00Z,CalNex_Atlantis,60.0,32.69062,-117.144022,18.0,nan,nan,nan
2010-05-14T14:07:00Z,CalNex_Atlantis,60.0,32.690727,-117.144185,18.0,nan,nan,nan
2010-05-14T14:08:00Z,CalNex_Atlantis,60.0,32.690663,-117.144305,18.0,nan,nan,nan
2010-05-14T14:09:00Z,CalNex_Atlantis,60.0,32.690758,-117.144188,18.0,nan,nan,nan
2010-05-14T14:10:00Z,CalNex_Atlantis,60.0,32.690808,-117.144192,18.0,nan,nan,nan
2010-05-14T14:11:00Z,CalNex_Atlantis,60.0,32.690748,-117.144102,18.0,nan,nan,nan
2010-05-14T14:12:00Z,CalNex_Atlantis,60.0,32.69085,-117.144098,18.0,nan,nan,nan
2010-05-14T14:13:00Z,CalNex_Atlantis,60.0,32.690827,-117.14408,18.0,nan,nan,nan
2010-05-14T14:14:00Z,CalNex_Atlantis,60.0,32.690705,-117.144003,18.0,nan,nan,nan
2010-05-14T14:15:00Z,CalNex_Atlantis,60.0,32.690755,-117.14408,18.0,nan,nan,nan
2010-05-14T14:16:00Z,CalNex_Atlantis,60.0,32.690702,-117.144013,18.0,nan,nan,nan
2010-05-14T14:17:00Z,CalNex_Atlantis,60.0,32.690727,-117.144062,18.0,nan,nan,nan
2010-05-14T14:18:00Z,CalNex_Atlantis,60.0,32.690747,-117.14411,18.0,nan,nan,nan
2010-05-14T14:19:00Z,CalNex_Atlantis,60.0,32.690805,-117.14411,18.0,nan,nan,nan
2010-05-14T14:20:00Z,CalNex_Atlantis,60.0,32.69073,-117.144075,18.0,nan,nan,nan
2010-05-14T14:21:00Z,CalNex_Atlantis,60.0,32.690728,-117.144035,18.0,nan,nan,nan
2010-05-14T14:22:00Z,CalNex_Atlantis,60.0,32.690885,-117.144055,18.0,nan,nan,nan
2010-05-14T14:23:00Z,CalNex_Atlantis,60.0,32.690838,-117.144043,18.0,nan,nan,nan
2010-05-14T14:24:00Z,CalNex_Atlantis,60.0,32.690877,-117.144072,18.0,nan,nan,nan
2010-05-14T14:25:00Z,CalNex_Atlantis,60.0,32.690785,-117.144027,18.0,nan,nan,nan
2010-05-14T14:26:00Z,CalNex_Atlantis,60.0,32.690827,-117.144047,18.0,nan,nan,nan
2010-05-14T14:27:00Z,CalNex_Atlantis,60.0,32.690858,-117.144023,18.0,nan,nan,nan
2010-05-14T14:28:00Z,CalNex_Atlantis,60.0,32.69084,-117.144025,18.0,nan,nan,nan
2010-05-14T14:29:00Z,CalNex_Atlantis,60.0,32.690958,-117.144015,18.0,nan,nan,nan
2010-05-14T14:30:00Z,CalNex_Atlantis,60.0,32.690867,-117.144065,18.0,nan,nan,nan
2010-05-14T14:31:00Z,CalNex_Atlantis,60.0,32.691028,-117.144042,18.0,nan,nan,nan
2010-05-14T14:32:00Z,CalNex_Atlantis,60.0,32.690855,-117.144062,18.0,nan,nan,nan
2010-05-14T14:33:00Z,CalNex_Atlantis,60.0,32.690827,-117.144098,18.0,nan,nan,nan
2010-05-14T14:34:00Z,CalNex_Atlantis,60.0,32.690818,-117.144073,18.0,nan,nan,nan
2010-05-14T14:35:00Z,CalNex_Atlantis,60.0,32.69085,-117.14404,18.0,nan,nan,nan
2010-05-14T14:36:00Z,CalNex_Atlantis,60.0,32.690842,-117.144055,18.0,nan,nan,nan
2010-05-14T14:37:00Z,CalNex_Atlantis,60.0,32.690824,-117.144033,18.0,nan,nan,nan
2010-05-14T14:38:00Z,CalNex_Atlantis,60.0,32.690817,-117.144055,18.0,nan,nan,nan
2010-05-14T14:39:00Z,CalNex_Atlantis,60.0,32.690892,-117.144059,18.0,nan,nan,nan
2010-05-14T14:40:00Z,CalNex_Atlantis,60.0,32.690947,-117.144067,18.0,nan,nan,nan
2010-05-14T14:41:00Z,CalNex_Atlantis,60.0,32.690915,-117.144062,18.0,nan,nan,nan
2010-05-14T14:42:00Z,CalNex_Atlantis,60.0,32.690915,-117.14411,18.0,nan,nan,nan
2010-05-14T14:43:00Z,CalNex_Atlantis,60.0,32.690967,-117.144078,18.0,nan,nan,nan
2010-05-14T14:44:00Z,CalNex_Atlantis,60.0,32.691057,-117.144143,18.0,nan,nan,nan
2010-05-14T14:45:00Z,CalNex_Atlantis,60.0,32.691004,-117.144081,18.0,nan,nan,nan
2010-05-14T14:46:00Z,CalNex_Atlantis,60.0,32.690854,-117.14407,18.0,nan,nan,nan
2010-05-14T14:47:00Z,CalNex_Atlantis,60.0,32.690842,-117.144068,18.0,nan,nan,nan
2010-05-14T14:48:00Z,CalNex_Atlantis,60.0,32.690877,-117.144128,18.0,nan,nan,nan
2010-05-14T14:49:00Z,CalNex_Atlantis,60.0,32.690888,-117.144083,18.0,nan,nan,nan
2010-05-14T14:50:00Z,CalNex_Atlantis,60.0,32.690922,-117.144052,18.0,nan,nan,nan
2010-05-14T14:51:00Z,CalNex_Atlantis,60.0,32.690857,-117.14405,18.0,nan,nan,nan
2010-05-14T14:52:00Z,CalNex_Atlantis,60.0,32.690803,-117.144047,18.0,nan,nan,nan
2010-05-14T14:53:00Z,CalNex_Atlantis,60.0,32.690828,-117.144033,18.0,nan,nan,nan
2010-05-14T14:54:00Z,CalNex_Atlantis,60.0,32.690812,-117.144038,18.0,nan,nan,nan
2010-05-14T14:55:00Z,CalNex_Atlantis,60.0,32.690773,-117.14403,18.0,nan,nan,nan
2010-05-14T14:56:00Z,CalNex_Atlantis,60.0,32.69078,-117.144055,18.0,nan,nan,nan
2010-05-14T14:57:00Z,CalNex_Atlantis,60.0,32.690797,-117.144065,18.0,nan,nan,nan
2010-05-14T14:58:00Z,CalNex_Atlantis,60.0,32.690852,-117.144057,18.0,nan,nan,nan
2010-05-14T14:59:00Z,CalNex_Atlantis,60.0,32.690845,-117.144053,18.0,nan,nan,nan
2010-05-14T15:00:00Z,CalNex_Atlantis,60.0,32.690869,-117.144055,18.0,nan,nan,nan
2010-05-14T15:01:00Z,CalNex_Atlantis,60.0,32.690932,-117.14403,18.0,nan,nan,nan
2010-05-14T15:02:00Z,CalNex_Atlantis,60.0,32.69085,-117.144033,18.0,nan,nan,nan
2010-05-14T15:03:00Z,CalNex_Atlantis,60.0,32.69079,-117.144033,18.0,nan,nan,nan
2010-05-14T15:04:00Z,CalNex_Atlantis,60.0,32.690802,-117.14405,18.0,nan,nan,nan
2010-05-14T15:05:00Z,CalNex_Atlantis,60.0,32.690843,-117.144062,18.0,nan,nan,nan
2010-05-14T15:06:00Z,CalNex_Atlantis,60.0,32.690847,-117.144032,18.0,nan,nan,nan
2010-05-14T15:07:00Z,CalNex_Atlantis,60.0,32.690767,-117.144015,18.0,nan,nan,nan
2010-05-14T15:08:00Z,CalNex_Atlantis,60.0,32.69076,-117.144007,18.0,nan,nan,nan
2010-05-14T15:09:00Z,CalNex_Atlantis,60.0,32.690793,-117.143997,18.0,nan,nan,nan
2010-05-14T15:10:00Z,CalNex_Atlantis,60.0,32.690813,-117.143992,18.0,nan,nan,nan
2010-05-14T15:11:00Z,CalNex_Atlantis,60.0,32.690712,-117.144,18.0,nan,nan,nan
2010-05-14T15:12:00Z,CalNex_Atlantis,60.0,32.690547,-117.144042,18.0,nan,nan,nan
2010-05-14T15:13:00Z,CalNex_Atlantis,60.0,32.69068,-117.14405,18.0,nan,nan,nan
2010-05-14T15:14:00Z,CalNex_Atlantis,60.0,32.690805,-117.144032,18.0,nan,nan,nan
2010-05-14T15:15:00Z,CalNex_Atlantis,60.0,32.690758,-117.14402,18.0,nan,nan,nan
2010-05-14T15:16:00Z,CalNex_Atlantis,60.0,32.690817,-117.144047,18.0,nan,nan,nan
2010-05-14T15:17:00Z,CalNex_Atlantis,60.0,32.690812,-117.144075,18.0,nan,nan,nan
2010-05-14T15:18:00Z,CalNex_Atlantis,60.0,32.690805,-117.144087,18.0,nan,nan,nan
2010-05-14T15:19:00Z,CalNex_Atlantis,60.0,32.690857,-117.144092,18.0,nan,nan,nan
2010-05-14T15:20:00Z,CalNex_Atlantis,60.0,32.691517,-117.144292,18.0,nan,nan,nan
2010-05-14T15:21:00Z,CalNex_Atlantis,60.0,32.690912,-117.144133,18.0,nan,nan,nan
2010-05-14T15:22:00Z,CalNex_Atlantis,60.0,32.69065,-117.144117,18.0,nan,nan,nan
2010-05-14T15:23:00Z,CalNex_Atlantis,60.0,32.690807,-117.144045,18.0,nan,nan,nan
2010-05-14T15:24:00Z,CalNex_Atlantis,60.0,32.690707,-117.144018,18.0,nan,nan,nan
2010-05-14T15:25:00Z,CalNex_Atlantis,60.0,32.690668,-117.14398,18.0,nan,nan,nan
2010-05-14T15:26:00Z,CalNex_Atlantis,60.0,32.690697,-117.143985,18.0,nan,nan,nan
2010-05-14T15:27:00Z,CalNex_Atlantis,60.0,32.690758,-117.144012,18.0,nan,nan,nan
2010-05-14T15:28:00Z,CalNex_Atlantis,60.0,32.690758,-117.143988,18.0,nan,nan,nan
2010-05-14T15:29:00Z,CalNex_Atlantis,60.0,32.690742,-117.143983,18.0,nan,nan,nan
2010-05-14T15:30:00Z,CalNex_Atlantis,60.0,32.690712,-117.143978,18.0,nan,nan,nan
2010-05-14T15:31:00Z,CalNex_Atlantis,60.0,32.690788,-117.144022,18.0,nan,nan,nan
2010-05-14T15:32:00Z,CalNex_Atlantis,60.0,32.690832,-117.144042,18.0,nan,nan,nan
2010-05-14T15:33:00Z,CalNex_Atlantis,60.0,32.690848,-117.144043,18.0,nan,nan,nan
2010-05-14T15:34:00Z,CalNex_Atlantis,60.0,32.690903,-117.144037,18.0,nan,nan,nan
2010-05-14T15:35:00Z,CalNex_Atlantis,60.0,32.690865,-117.144073,18.0,nan,nan,nan
2010-05-14T15:36:00Z,CalNex_Atlantis,60.0,32.690897,-117.144102,18.0,nan,nan,nan
