end_time,units,"yyyy-MM-ddTHH:MM:ssZ"
OC_sub1,*DATA_TYPE*,double
OC_sub1,long_name,"Particulate Organic Carbon Concentration for Dp < 1.1 um"
OC_sub1,units,"micrograms m-3"
OC_sub1,instrument,"Filter/Impactor Collection - Sunset Labs thermal/optical analyzer"
OC_sub1,source,"surface observation"
OC_sub1,valid_min,""
OC_sub1,valid_max,""
OC_sub1,uncertainty,""
OC_sub1,standard_name,""
OC_sub1,history,""
OC_sub1,comment,""
OC_sub1,description,""
*END_METADATA*
time,trajectory_id,duration,latitude,longitude,altitude,mid_time,end_time,OC_sub1
2010-05-15T03:12:00Z,CalNex_Atlantis,38700.0,33.450108,-118.296065,18.0,2010-05-15T08:34:30Z,2010-05-15T13:57:00Z,1.27
2010-05-15T15:11:00Z,CalNex_Atlantis,19380.0,33.799368,-118.465542,18.0,2010-05-15T17:52:30Z,2010-05-15T20:34:00Z,1.71
2010-05-16T03:19:00Z,CalNex_Atlantis,38400.0,33.726942,-118.732062,18.0,2010-05-16T08:39:00Z,2010-05-16T13:59:00Z,0.7
2010-05-16T15:45:00Z,CalNex_Atlantis,13020.0,33.64899,-118.499623,18.0,2010-05-16T17:33:30Z,2010-05-16T19:22:00Z,0.79
2010-05-16T20:39:00Z,CalNex_Atlantis,16380.0,33.338203,-118.95963,18.0,2010-05-16T22:55:30Z,2010-05-17T01:12:00Z,0.94
2010-05-17T02:24:00Z,CalNex_Atlantis,41400.0,33.989095,-118.852032,18.0,2010-05-17T08:09:00Z,2010-05-17T13:54:00Z,0.97
2010-05-17T14:56:00Z,CalNex_Atlantis,17820.0,34.159187,-119.45813,18.0,2010-05-17T17:24:30Z,2010-05-17T19:53:00Z,1.08
2010-05-17T20:57:00Z,CalNex_Atlantis,24780.0,34.074423,-119.208433,18.0,2010-05-18T00:23:30Z,2010-05-18T03:50:00Z,0.33
2010-05-18T04:58:00Z,CalNex_Atlantis,32580.0,34.111972,-119.18996,18.0,2010-05-18T09:29:30Z,2010-05-18T14:01:00Z,1.01
2010-05-18T21:40:00Z,CalNex_Atlantis,13920.0,33.959053,-118.65633,18.0,2010-05-18T23:36:00Z,2010-05-19T01:32:00Z,0.18
2010-05-19T02:27:00Z,CalNex_Atlantis,41640.0,33.700418,-118.21765,18.0,2010-05-19T08:14:00Z,2010-05-19T14:01:00Z,0.49
2010-05-19T15:02:00Z,CalNex_Atlantis,38400.0,33.709888,-118.217772,18.0,2010-05-19T20:22:00Z,2010-05-20T01:42:00Z,1.08
2010-05-20T02:57:00Z,CalNex_Atlantis,39600.0,33.709745,-118.217473,18.0,2010-05-20T08:27:00Z,2010-05-20T13:57:00Z,0.75
2010-05-20T15:40:00Z,CalNex_Atlantis,12900.0,33.760612,-118.219222,18.0,2010-05-20T17:27:30Z,2010-05-20T19:15:00Z,1.94
2010-05-20T20:33:00Z,CalNex_Atlantis,16260.0,33.58146,-117.886783,18.0,2010-05-20T22:48:30Z,2010-05-21T01:04:00Z,0.85
2010-05-21T02:06:00Z,CalNex_Atlantis,42660.0,33.722092,-118.885863,18.0,2010-05-21T08:01:30Z,2010-05-21T13:57:00Z,1.06
2010-05-21T15:40:00Z,CalNex_Atlantis,15360.0,34.017892,-118.583425,18.0,2010-05-21T17:48:00Z,2010-05-21T19:56:00Z,0.67
2010-05-21T20:57:00Z,CalNex_Atlantis,15780.0,33.650012,-118.5668,18.0,2010-05-21T23:08:30Z,2010-05-22T01:20:00Z,0.0
2010-05-22T19:03:00Z,CalNex_Atlantis,10320.0,33.748043,-118.27601,18.0,2010-05-22T20:29:00Z,2010-05-22T21:55:00Z,1.27
2010-05-23T20:26:00Z,CalNex_Atlantis,17400.0,33.568442,-118.183468,18.0,2010-05-23T22:51:00Z,2010-05-24T01:16:00Z,0.19
2010-05-24T02:15:00Z,CalNex_Atlantis,42240.0,33.932655,-118.461647,18.0,2010-05-24T08:07:00Z,2010-05-24T13:59:00Z,0.71
2010-05-24T14:49:00Z,CalNex_Atlantis,7860.0,33.946078,-118.46507,18.0,2010-05-24T15:54:30Z,2010-05-24T17:00:00Z,0.4
2010-05-24T21:49:00Z,CalNex_Atlantis,57960.0,33.88194,-118.53822,18.0,2010-05-25T05:52:00Z,2010-05-25T13:55:00Z,0.14
2010-05-26T02:03:00Z,CalNex_Atlantis,42720.0,33.550065,-118.212652,18.0,2010-05-26T07:59:00Z,2010-05-26T13:55:00Z,0.0
2010-05-26T17:02:00Z,CalNex_Atlantis,10380.0,33.764228,-118.274783,18.0,2010-05-26T18:28:30Z,2010-05-26T19:55:00Z,1.02
2010-05-26T21:07:00Z,CalNex_Atlantis,13920.0,33.764232,-118.274752,18.0,2010-05-26T23:03:00Z,2010-05-27T00:59:00Z,0.48
2010-05-27T02:00:00Z,CalNex_Atlantis,43260.0,33.764283,-118.275403,18.0,2010-05-27T08:00:30Z,2010-05-27T14:01:00Z,0.39
2010-05-28T02:18:00Z,CalNex_Atlantis,39120.0,33.68664,-118.08664,18.0,2010-05-28T07:44:00Z,2010-05-28T13:10:00Z,0.24
2010-05-29T00:00:00Z,CalNex_Atlantis,50640.0,33.785722,-118.45371,18.0,2010-05-29T07:02:00Z,2010-05-29T14:04:00Z,0.53
2010-05-29T15:06:00Z,CalNex_Atlantis,14340.0,33.994044,-118.627366,18.0,2010-05-29T17:05:30Z,2010-05-29T19:05:00Z,1.27
2010-05-29T20:08:00Z,CalNex_Atlantis,17880.0,33.996332,-118.520485,18.0,2010-05-29T22:37:00Z,2010-05-30T01:06:00Z,1.08
2010-05-30T01:55:00Z,CalNex_Atlantis,39900.0,33.500213,-118.61948,18.0,2010-05-30T07:27:30Z,2010-05-30T13:00:00Z,0.76
2010-05-30T14:49:00Z,CalNex_Atlantis,15000.0,33.72669,-118.760187,18.0,2010-05-30T16:54:00Z,2010-05-30T18:59:00Z,0.72
2010-05-31T05:50:00Z,CalNex_Atlantis,29040.0,34.252203,-119.358233,18.0,2010-05-31T09:52:00Z,2010-05-31T13:54:00Z,0.56
2010-05-31T14:43:00Z,CalNex_Atlantis,15660.0,34.279573,-119.372307,18.0,2010-05-31T16:53:30Z,2010-05-31T19:04:00Z,0.89
2010-05-31T20:08:00Z,CalNex_Atlantis,10440.0,34.379123,-119.845908,18.0,2010-05-31T21:35:00Z,2010-05-31T23:02:00Z,0.74
2010-06-01T03:20:00Z,CalNex_Atlantis,38340.0,34.728765,-121.070845,18.0,2010-06-01T08:39:30Z,2010-06-01T13:59:00Z,0.17
2010-06-01T19:54:00Z,CalNex_Atlantis,18180.0,36.643548,-122.012337,18.0,2010-06-01T22:25:30Z,2010-06-02T00:57:00Z,0.1
2010-06-02T02:00:00Z,CalNex_Atlantis,42720.0,36.892881,-122.004646,18.0,2010-06-02T07:56:00Z,2010-06-02T13:52:00Z,0.26
2010-06-02T15:00:00Z,CalNex_Atlantis,27120.0,37.002661,-122.318239,18.0,2010-06-02T18:46:00Z,2010-06-02T22:32:00Z,0.15
2010-06-03T03:15:00Z,CalNex_Atlantis,38460.0,38.034002,-122.154617,18.0,2010-06-03T08:35:30Z,2010-06-03T13:56:00Z,0.27
2010-06-03T15:00:00Z,CalNex_Atlantis,25320.0,38.182057,-121.664592,18.0,2010-06-03T18:31:00Z,2010-06-03T22:02:00Z,0.16
2010-06-03T22:57:00Z,CalNex_Atlantis,53520.0,38.562403,-121.551458,18.0,2010-06-04T06:23:00Z,2010-06-04T13:49:00Z,0.25
2010-06-04T14:56:00Z,CalNex_Atlantis,18120.0,38.562433,-121.551335,18.0,2010-06-04T17:27:00Z,2010-06-04T19:58:00Z,0.15
2010-06-04T22:41:00Z,CalNex_Atlantis,19140.0,38.220518,-121.672582,18.0,2010-06-05T01:20:30Z,2010-06-05T04:00:00Z,0.39
2010-06-05T04:53:00Z,CalNex_Atlantis,38640.0,38.562688,-121.551575,18.0,2010-06-05T10:15:00Z,2010-06-05T15:37:00Z,0.32
2010-06-05T16:24:00Z,CalNex_Atlantis,30360.0,38.406097,-121.614838,18.0,2010-06-05T20:37:00Z,2010-06-06T00:50:00Z,0.65
2010-06-06T01:52:00Z,CalNex_Atlantis,43500.0,38.051017,-122.11672,18.0,2010-06-06T07:54:30Z,2010-06-06T13:57:00Z,0.39
2010-06-06T15:03:00Z,CalNex_Atlantis,16080.0,37.979953,-122.426313,18.0,2010-06-06T17:17:00Z,2010-06-06T19:31:00Z,0.31
*END_DATA*
